200	Kjarrhólmi
200	Kópavogsbakki
200	Kópavogsbarð
200	Kópavogsbraut
200	Kópavogsbrún
200	Kópavogsgerði
200	Kópavogstún
200	Langabrekka
200	Laufbrekka
200	Lindarhvammur
200	Litlavör
200	Litlihjalli
200	Lundarbrekka
200	Lundur
200	Lundur I
200	Lundur II
200	Lundur III
200	Lyngbrekka
200	Lyngheiði
200	Lækjarhjalli
200	Marbakkabraut
200	Mánabraut
200	Meðalbraut
200	Melaheiði
200	Melgerði
200	Meltröð
200	Melur
200	Naustavör
200	Neðstatröð
200	Nýbýlavegur
200	Nýbýlavegur Lundur
200	Nýi Lundur
200	Rauðihjalli
200	Reynigrund
200	Reynihvammur
200	Selbrekka
200	Skálaheiði
200	Skeljabrekka
200	Skemmuvegur
200	Skjólbraut
200	Skógarhjalli
200	Skólagerði
200	Skólatröð
200	Smiðjuvegur
200	Starhólmi
200	Stórihjalli
200	Suðurbraut
200	Sunnubraut
200	Sæbólsbraut
200	Trönuhjalli
200	Tunguheiði
200	Túnbrekka
200	Urðarbraut
200	Vallargerði
200	Vallartröð
200	Vallhólmi
200	Vesturvör
200	Víðigrund
200	Víðihvammur
200	Víghólastígur
200	Vogatunga
200	Þinghólsbraut
200	Þverbrekka
201	Akralind
201	Arnarsmári
201	Askalind
201	Álalind
201	Ársalir
201	Bakkasmári
201	Bergsmári
201	Björtusalir
201	Blásalir
201	Blómasalir
201	Bollasmári
201	Brekkusmári
201	Bæjarlind
201	Dalsmári
201	Dalvegur
201	Dynsalir
201	Dýjasmári
201	Ekrusmári
201	Engjasmári
201	Eyktarsmári
201	Fellahvarf
201	Fellasmári
201	Fensalir
201	Fitjasmári
201	Fífulind
201	Fjallalind
201	Foldarsmári
201	Forsalir
201	Funalind
201	Galtalind
201	Geislalind
201	Glósalir
201	Goðasalir
201	Goðsalir
201	Grófarsmári
201	Grundarsmári
201	Gullsmári
201	Hagasmári
201	Haukalind
201	Háalind
201	Hásalir
201	Heiðasmári
201	Heimalind
201	Hlíðasmári
201	Hljóðalind
201	Hlynsalir
